,Company,Major,City,State,Accept,StateCity,lats,lons,DistFromRoseHulman,BearingFromRoseHulman
0,DUPONT,CHE,Terre Haute,IN,R,"('Terre Haute', 'IN')",39.4667034,-87.41390919999998,4.522328778260515,-168.45126607205916
1,DUPONT,CHE,Terre Haute,IN,R,"('Terre Haute', 'IN')",39.4667034,-87.41390919999998,4.522328778260515,-168.45126607205916
2,TREDEGAR,CHE,Terre Haute,IN,A,"('Terre Haute', 'IN')",39.4667034,-87.41390919999998,4.522328778260515,-168.45126607205916
3,NIPSCO,CHE,West Terre Haute,IN,A,"('West Terre Haute', 'IN')",39.465036299999994,-87.45002099999998,6.436964905709076,-170.8975620026649
4,OMNI OXIDE,CHE,Brazil,IN,A,"('Brazil', 'IN')",39.523652,-87.12501540000001,11.373143455232446,15.489825614238914
5,ELANCO,CHE,Clinton,IN,O,"('Clinton', 'IN')",39.6569817,-87.39807409999999,12.744833899746695,106.29903329006643
6,ELI LILLY,CHE,Clinton,IN,R,"('Clinton', 'IN')",39.6569817,-87.39807409999999,12.744833899746695,106.29903329006643
7,MARATHON PETROLEUM,CHE,Robinson,IL,O,"('Robinson', 'IL')",39.0053201,-87.7391935,39.37762156934039,-123.81512241512822
8,MARATHON OIL,CHE,Robinson,IL,A,"('Robinson', 'IL')",39.0053201,-87.7391935,39.37762156934039,-123.81512241512822
9,MARATHON PETROLEUM,CHE,Robinson,IL,O,"('Robinson', 'IL')",39.0053201,-87.7391935,39.37762156934039,-123.81512241512822
10,COOK MEDICAL,CHE,Bloomington,IN,A,"('Bloomington', 'IN')",39.165325,-86.52638569999998,48.1446288161481,-26.55821332385736
11,BAXTER PHARM,CHE,Bloomington,IN,A,"('Bloomington', 'IN')",39.165325,-86.52638569999998,48.1446288161481,-26.55821332385736
12,ELI LILLY,CHE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,65.47625370620044,18.08969650809829
13,ELI LILLY,CHE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,65.47625370620044,18.08969650809829
14,ORS,CHE,Indianapolis,IN,O,"('Indianapolis', 'IN')",39.768403,-86.158068,65.47625370620044,18.08969650809829
15,ENERDEL,CHE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,65.47625370620044,18.08969650809829
16,CORNERSTONE CONTROLS,CHE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,65.47625370620044,18.08969650809829
17,ELI LILLY,CHE,Indianapolis,IN,R,"('Indianapolis', 'IN')",39.768403,-86.158068,65.47625370620044,18.08969650809829
18,PRECISION CHEMICAL,CHE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,65.47625370620044,18.08969650809829
19,CORNERSTONE CONTROLS,CHE,Indianapolis,IN,R,"('Indianapolis', 'IN')",39.768403,-86.158068,65.47625370620044,18.08969650809829
20,DIVERSIFIED SYSTEMS,CHE,Indianapolis,IN,O,"('Indianapolis', 'IN')",39.768403,-86.158068,65.47625370620044,18.08969650809829
21,ACE TECHNOLOGIES,CHE,Indianapolis,IN,R,"('Indianapolis', 'IN')",39.768403,-86.158068,65.47625370620044,18.08969650809829
22,ELI LILLY,CHE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,65.47625370620044,18.08969650809829
23,HNTB CORPORATION,CHE,Indianapolis,IN,A,"('Indianapolis', 'IN')",39.768403,-86.158068,65.47625370620044,18.08969650809829
24,INGREDION,CHE,Indianapolis,IN,O,"('Indianapolis', 'IN')",39.768403,-86.158068,65.47625370620044,18.08969650809829
25,ENDRESS + HAUSER,CHE,Greenwood,IN,A,"('Greenwood', 'IN')",39.6136578,-86.10665259999998,65.83000978427143,8.457910597345778
26,TATE AND LYLE,CHE,Lafayette,IN,O,"('Lafayette', 'IN')",40.4167022,-86.87528689999998,69.0372614113871,69.70374264871259
27,TATE AND LYLE,CHE,Layfayette,IN,O,"('Layfayette', 'IN')",40.4167022,-86.87528689999998,69.0372614113871,69.70374264871259
28,TATE AND LYLE,CHE,Layfayette,IN,O,"('Layfayette', 'IN')",40.4167022,-86.87528689999998,69.0372614113871,69.70374264871259
29,TATE & LYLE,CHE,Lafayette,IN,A,"('Lafayette', 'IN')",40.4167022,-86.87528689999998,69.0372614113871,69.70374264871259
30,TATE & LYLE,CHE,West Lafayette,IN,A,"('West Lafayette', 'IN')",40.4258686,-86.90806549999998,69.04857755250164,71.22717285709983
31,ARCHER DANIELS MIDLAND,CHE,Frankfort,IN,A,"('Frankfort', 'IN')",40.2794809,-86.5108355,70.25882091662764,52.06325865095024
32,FRITO LAY,CHE,Frankfort,IN,A,"('Frankfort', 'IN')",40.2794809,-86.5108355,70.25882091662764,52.06325865095024
33,STRAND ASSOCIATES,CHE,Columbus,IN,A,"('Columbus', 'IN')",39.201440399999996,-85.9213796,77.68137681610905,-13.880214911081527
34,KNAUF INSULATION,CHE,Shelbyville,IN,A,"('Shelbyville', 'IN')",39.521437299999995,-85.7769238,82.83894393880506,2.480859978895256
35,ADM,CHE,Decatur,IL,A,"('Decatur', 'IL')",39.84031470000001,-88.9548001,89.843696162322,163.39936313713287
36,ADM,CHE,Decatur,IL,R,"('Decatur', 'IL')",39.84031470000001,-88.9548001,89.843696162322,163.39936313713287
37,ADM,CHE,Decatur,IL,R,"('Decatur', 'IL')",39.84031470000001,-88.9548001,89.843696162322,163.39936313713287
38,ADM,CHE,Decatur,IL,R,"('Decatur', 'IL')",39.84031470000001,-88.9548001,89.843696162322,163.39936313713287
39,DANIELS MIDLAND COMPANY ADM,CHE,Decatur,IL,A,"('Decatur', 'IL')",39.84031470000001,-88.9548001,89.843696162322,163.39936313713287
40,TATE AND LYLE,CHE,Decatur,IL,R,"('Decatur', 'IL')",39.84031470000001,-88.9548001,89.843696162322,163.39936313713287
41,ADM,CHE,Decatur,IL,A,"('Decatur', 'IL')",39.84031470000001,-88.9548001,89.843696162322,163.39936313713287
42,BRISTOL MYERS SQUIBB,CHE,Mt. Vernon,IN,A,"('Mt. Vernon', 'IN')",37.9322662,-87.8950267,111.10040167106173,-106.05889475335016
43,QUALEX,CHE,Mt. Vernon,IN,A,"('Mt. Vernon', 'IN')",37.9322662,-87.8950267,111.10040167106173,-106.05889475335016
44,QUALITY EXECUTION,CHE,Mt. Vernon,IN,R,"('Mt. Vernon', 'IN')",37.9322662,-87.8950267,111.10040167106173,-106.05889475335016
45,DOMTAR,CHE,Hawesville,KY,A,"('Hawesville', 'KY')",37.9000554,-86.754988,113.41205124288923,-73.93881714755386
46,SUPERIOR OIL,CHE,Connersville,IN,O,"('Connersville', 'IN')",39.6411589,-85.1410748,117.09574036447158,6.15506423553605
47,C&I ENGINEERING,CHE,Louisville,KY,A,"('Louisville', 'KY')",38.252664700000004,-85.7584557,119.68819217006785,-44.57301418833032
48,DOW CHEMICAL,CHE,Louisville,KY,A,"('Louisville', 'KY')",38.252664700000004,-85.7584557,119.68819217006785,-44.57301418833032
49,CNI,CHE,Louisville,KY,R,"('Louisville', 'KY')",38.252664700000004,-85.7584557,119.68819217006785,-44.57301418833032
50,CONTINENTAL CARBONIC,CHE,Pekin,IL,A,"('Pekin', 'IL')",40.5675388,-89.640658,143.37517393849112,147.67295918135926
51,ARCHER DANIELS MIDLAND,CHE,Peoria,IL,R,"('Peoria', 'IL')",40.6936488,-89.58898640000001,145.7867194928936,144.1863525045756
52,ADM,CHE,Peoria,IL,R,"('Peoria', 'IL')",40.6936488,-89.58898640000001,145.7867194928936,144.1863525045756
53,ARCHER DANIELS MIDLAND,CHE,Peoria,IL,R,"('Peoria', 'IL')",40.6936488,-89.58898640000001,145.7867194928936,144.1863525045756
54,ARCELORMITTAL,CHE,Gary,IN,R,"('Gary', 'IN')",41.5933696,-87.3464271,145.9410237947347,90.31710266279389
55,ARCELOR MITTAL,CHE,Burns Harbor,IL,A,"('Burns Harbor', 'IL')",41.6258708,-87.1333676,148.5443364352631,86.0656006900684
56,PROCTER & GAMBLE,CHE,Cincinnati,OH,A,"('Cincinnati', 'OH')",39.103118200000004,-84.5120196,152.85814127796968,-8.90309005641693
57,DWYER INSTRUMENTS,CHE,Michigan City,IN,A,"('Michigan City', 'IN')",41.70753939999999,-86.89502970000001,155.50906457220842,81.69255925722751
58,DWYER INSTRUMENTS,CHE,Michigan City,IN,R,"('Michigan City', 'IN')",41.70753939999999,-86.89502970000001,155.50906457220842,81.69255925722751
59,GENERAL CABLE,CHE,Highland Heights,KY,R,"('Highland Heights', 'KY')",39.033116899999996,-84.45188540000001,156.97870765624398,-10.418547291632331
60,PHILLIPS 66,CHE,St. Louis,MO,O,"('St. Louis', 'MO')",38.6270025,-90.1994042,164.69631238887345,-159.95892744600144
61,BURNS & MCDONNELL,CHE,Downers Grove,IL,A,"('Downers Grove', 'IL')",41.8089191,-88.01117459999998,164.72401682037892,102.27723444409656
62,HONEYWELL UOP,CHE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.62979820000001,166.3385079669339,95.30428056861427
63,HONEYWELL UOP,CHE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.62979820000001,166.3385079669339,95.30428056861427
64,HALLSTAR,CHE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.62979820000001,166.3385079669339,95.30428056861427
65,FM GLOBAL,CHE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.62979820000001,166.3385079669339,95.30428056861427
66,SMITH AND BURGESS,CHE,Chicago,IL,O,"('Chicago', 'IL')",41.8781136,-87.62979820000001,166.3385079669339,95.30428056861427
67,UOP HONEYWELL,CHE,Chicago,IL,O,"('Chicago', 'IL')",41.8781136,-87.62979820000001,166.3385079669339,95.30428056861427
68,VALDES ENGINEERING,CHE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.62979820000001,166.3385079669339,95.30428056861427
69,UOP,CHE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.62979820000001,166.3385079669339,95.30428056861427
70,UOP HONEYWELL,CHE,Chicago,IL,R,"('Chicago', 'IL')",41.8781136,-87.62979820000001,166.3385079669339,95.30428056861427
71,ENVIRON,CHE,Chicago,IL,A,"('Chicago', 'IL')",41.8781136,-87.62979820000001,166.3385079669339,95.30428056861427
72,COSKATA,CHE,Warrenville,IL,A,"('Warrenville', 'IL')",41.81780699999999,-88.17340209999998,167.3601326776129,105.02014883068456
73,COSKATA           ,CHE,Warrenville,IL,A,"('Warrenville', 'IL')",41.81780699999999,-88.17340209999998,167.3601326776129,105.02014883068456
74,DANNON,CHE,Minster,OH,R,"('Minster', 'OH')",40.3931033,-84.37606120000001,168.65699324512903,22.89854175799732
75,VALDES,CHE,Lombard,IL,R,"('Lombard', 'IL')",41.8800296,-88.00784349999998,169.48056306797008,101.85510980494864
76,VALDES ENGINEERING,CHE,Lombard,IL,A,"('Lombard', 'IL')",41.8800296,-88.00784349999998,169.48056306797008,101.85510980494864
77,,CHE,Des Plaines,IL,R,"('Des Plaines', 'IL')",42.03336229999999,-87.88339909999998,178.67232143377808,99.13004215253328
78,HONEYWELL/UOP,CHE,Des Plaines,IL,A,"('Des Plaines', 'IL')",42.03336229999999,-87.88339909999998,178.67232143377808,99.13004215253328
79,UOP HONEYWELL,CHE,Des Plaines,IL,O,"('Des Plaines', 'IL')",42.03336229999999,-87.88339909999998,178.67232143377808,99.13004215253328
80,UOP HONEYWELL,CHE,Des Plaines,IL,A,"('Des Plaines', 'IL')",42.03336229999999,-87.88339909999998,178.67232143377808,99.13004215253328
81,UOP HONEYWELL,CHE,Des Plaines,IL,O,"('Des Plaines', 'IL')",42.03336229999999,-87.88339909999998,178.67232143377808,99.13004215253328
82,UOP HONEYWELL,CHE,Des Plaines,IL,A,"('Des Plaines', 'IL')",42.03336229999999,-87.88339909999998,178.67232143377808,99.13004215253328
83,UOP HONEYWELL,CHE,Des Plaines,IL,A,"('Des Plaines', 'IL')",42.03336229999999,-87.88339909999998,178.67232143377808,99.13004215253328
84,UOP HONEYWELL,CHE,Des Plaines,IL,R,"('Des Plaines', 'IL')",42.03336229999999,-87.88339909999998,178.67232143377808,99.13004215253328
85,"KRAFT FOODS, INC.",CHE,Glenview,IL,A,"('Glenview', 'IL')",42.069750899999995,-87.7878408,180.42182838781653,97.46333671574922
86,LOGAN ALUMINUM,CHE,Russellville,KY,R,"('Russellville', 'KY')",36.8453199,-86.88721899999999,183.50003296146625,-82.32117892480723
87,PROCTER & GAMBLE,CHE,Cape Giradeaux,MO,A,"('Cape Giradeaux', 'MO')",37.3058839,-89.51814759999998,191.15826452656296,-128.94379466058427
88,NEWPAGE,CHE,Wickliffe,KY,A,"('Wickliffe', 'KY')",36.96477539999999,-89.0892348,198.12731263895455,-119.32683725775965
89,ADM,CHE,Camanche,IA,R,"('Camanche', 'IA')",41.7853085,-90.2529064,220.85529620262676,132.94347690107176
90,ADM,CHE,Camanche,IA,R,"('Camanche', 'IA')",41.7853085,-90.2529064,220.85529620262676,132.94347690107176
91,ADM,CHE,Clinton,IA,A,"('Clinton', 'IA')",41.8444735,-90.1887379,221.48638600112102,131.59174148698415
92,ARCHER DANIELS MIDLAND,CHE,Clinton,IA,A,"('Clinton', 'IA')",41.8444735,-90.1887379,221.48638600112102,131.59174148698415
93,ARCHER DANIELS MIDLAND,CHE,Fosteria,OH,R,"('Fosteria', 'OH')",41.156998,-83.41687019999998,236.33724635580174,30.592646619662627
94,GENTEX CORPORATION,CHE,Zeeland,MI,O,"('Zeeland', 'MI')",42.8125246,-86.01865099999998,240.01319999784062,73.91477651109632
95,MEAD JOHNSON NUTRITION,CHE,Zeeland,MI,A,"('Zeeland', 'MI')",42.8125246,-86.01865099999998,240.01319999784062,73.91477651109632
96,O I,CHE,Perrysburg,OH,A,"('Perrysburg', 'OH')",41.556996000000005,-83.627157,241.5524836723624,37.61086830999973
97,BOSTIK,CHE,Milwaukee,WI,A,"('Milwaukee', 'WI')",43.0389025,-87.9064736,247.56079858870999,96.7440332624216
98,O I,CHE,Toledo,OH,A,"('Toledo', 'OH')",41.6639383,-83.55521200000003,248.8732772876775,38.50834462723761
99,DART SOLO CORPORATION,CHE,Mason,MI,O,"('Mason', 'MI')",42.5792027,-84.4435845,261.53057786674367,55.842089190676404
100,MARATHON,CHE,Catlettsburg,KY,A,"('Catlettsburg', 'KY')",38.4048042,-82.60043689999998,264.6313987199843,-14.792013693281502
101,EPIC,CHE,Madison,WI,R,"('Madison', 'WI')",43.07305170000001,-89.4012302,270.3510084752115,112.73702746980922
102,EPIC,CHE,Madison,WI,A,"('Madison', 'WI')",43.07305170000001,-89.4012302,270.3510084752115,112.73702746980922
103,ALCOA,CHE,Whitehall,MI,A,"('Whitehall', 'MI')",43.4100107,-86.34867919999998,276.0913682483382,79.71347348211165
104,ALCOA HOWMET,CHE,Whitehall,MI,R,"('Whitehall', 'MI')",43.4100107,-86.34867919999998,276.0913682483382,79.71347348211165
105,ADM,CHE,Cedar Rapids,IA,A,"('Cedar Rapids', 'IA')",41.9778795,-91.66562320000001,284.8963883724818,141.3494246065576
106,ALCOA,CHE,Morristown,TN,R,"('Morristown', 'TN')",36.2139814,-83.29489219999998,315.01641801732075,-44.445914083882656
107,BEMIS,CHE,Osh Kosh,WI,A,"('Osh Kosh', 'WI')",44.024706200000004,-88.5426136,319.9599244987961,100.84982473202005
108,BEMIS,CHE,Oshkosh,WI,A,"('Oshkosh', 'WI')",44.024706200000004,-88.5426136,319.9599244987961,100.84982473202005
109,ALPHA TECH,CHE,Akron,OH,A,"('Akron', 'OH')",41.081444700000006,-81.51900529999998,325.4297897386932,21.724842075009068
110,ADM,CHE,Chatanooga,TN,A,"('Chatanooga', 'TN')",35.0456297,-85.3096801,325.6786815251335,-69.44263851629127
111,DOW CHEMICAL,CHE,Midland,MI,R,"('Midland', 'MI')",43.6155825,-84.24721159999999,326.9625663853548,61.85048170222362
112,DOW CHEMICAL,CHE,Midland,MI,A,"('Midland', 'MI')",43.6155825,-84.24721159999999,326.9625663853548,61.85048170222362
113,DOW CHEMICAL,CHE,Midland,MI,R,"('Midland', 'MI')",43.6155825,-84.24721159999999,326.9625663853548,61.85048170222362
114,DOW CHEMICAL,CHE,Midland,MI,A,"('Midland', 'MI')",43.6155825,-84.24721159999999,326.9625663853548,61.85048170222362
115,DOW CHEMICAL,CHE,Midland,MI,A,"('Midland', 'MI')",43.6155825,-84.24721159999999,326.9625663853548,61.85048170222362
116,MARATHON PETROLEUM,CHE,Canton,OH,O,"('Canton', 'OH')",40.79894729999999,-81.378447,327.06565600076715,18.071670230842958
117,BEMIS,CHE,Neenau,WI,R,"('Neenau', 'WI')",44.1858193,-88.462609,330.1135042913668,99.78493756646412
118,INTERNATIONAL PAPER,CHE,Courtland,AL,O,"('Courtland', 'AL')",34.6689794,-87.30946490000001,332.1919659123404,-89.7908751069242
119,ARCHER DANIELS MIDLAND,CHE,Memphis,TN,O,"('Memphis', 'TN')",35.1495343,-90.0489801,334.15208362366457,-117.36410417218654
120,CARGILL,CHE,Conover,IA,R,"('Conover', 'IA')",43.216361299999996,-91.8973825,350.0323763066333,131.04631684544148
121,NOVELIS,CHE,Fremont,WV,A,"('Fremont', 'WV')",40.0216713,-80.7003072,353.8970546026778,8.181662284832171
122,NEWPAGE,CHE,Whiting,WI,A,"('Whiting', 'WI')",44.493579499999996,-89.55872920000002,364.5535217138932,107.5399254486709
123,THERMA TRON X,CHE,Sturgeon Bay,WI,A,"('Sturgeon Bay', 'WI')",44.8341639,-87.37704190000001,369.7228752386482,90.35149111658548
124,BURNS & MCDONNELL,CHE,Kansas City,MO,A,"('Kansas City', 'MO')",39.0997265,-94.5785667,388.11410935352234,-178.42514246610747
125,BURNS & MCDONNELL,CHE,Kansas City,MO,A,"('Kansas City', 'MO')",39.0997265,-94.5785667,388.11410935352234,-178.42514246610747
126,BURNS & MCDONNELL,CHE,Kansas City,MO,A,"('Kansas City', 'MO')",39.0997265,-94.5785667,388.11410935352234,-178.42514246610747
127,BURNS & MCDONNELL,CHE,Kansas City,MO,A,"('Kansas City', 'MO')",39.0997265,-94.5785667,388.11410935352234,-178.42514246610747
128,SCHLUMBERGER,CHE,Conway,AR,A,"('Conway', 'AR')",35.0886963,-92.44210109999999,413.11557950906695,-134.379485266431
129,BABCOCK & WILCOX,CHE,Charlotte,NC,A,"('Charlotte', 'NC')",35.2270869,-80.8431267,461.33166330920494,-37.503101304485895
130,MURPHY OIL  ,CHE,El Dorado,AR,A,"('El Dorado', 'AR')",33.20763,-92.66626740000001,524.7654189675524,-126.03493873084676
131,MURPHY OIL  ,CHE,El Dorado,AR,A,"('El Dorado', 'AR')",33.20763,-92.66626740000001,524.7654189675524,-126.03493873084676
132,MURPHY OIL  ,CHE,El Dorado,AR,R,"('El Dorado', 'AR')",33.20763,-92.66626740000001,524.7654189675524,-126.03493873084676
133,MURPHY OIL  ,CHE,El Dorado,AR,A,"('El Dorado', 'AR')",33.20763,-92.66626740000001,524.7654189675524,-126.03493873084676
134,DEPT. OF NAVY,CHE,Washinton D.C.,,A,"('Washinton D.C.', '')",38.90723089999999,-77.03646409999999,552.0130996281165,-0.836139349519452
135,ARCHER DANIELS MIDLAND,CHE,Marshall,MN,A,"('Marshall', 'MN')",44.448423,-95.7911916,553.0219168260742,138.9232693919505
136,INTERNATIONAL PAPER,CHE,Texarkana,AR,R,"('Texarkana', 'AR')",33.4417915,-94.0376881,558.7146449999267,-133.81891983973412
137,INTERNATIONAL PAPER,CHE,Texarkana,AR,R,"('Texarkana', 'AR')",33.4417915,-94.0376881,558.7146449999267,-133.81891983973412
138,INTERNATIONAL PAPER,CHE,Texarkana,TX,O,"('Texarkana', 'TX')",33.425125,-94.0476882,559.9676259674864,-133.78869489275314
139,SPX,CHE,Rochester,NY,A,"('Rochester', 'NY')",43.16103,-77.61092190000001,564.0285081826422,29.916457766085404
140,HALLIBURTON,CHE,Muncy,PA,A,"('Muncy', 'PA')",41.2056373,-76.78551519999998,567.2487056035064,15.504089040831676
141,HOSPIRA,CHE,Rocky Mt.,NC,O,"('Rocky Mt.', 'NC')",35.938210299999994,-77.7905339,575.268246604668,-22.16023957798095
142,HOSPIRA,CHE,Rocky Mt.,NC,R,"('Rocky Mt.', 'NC')",35.938210299999994,-77.7905339,575.268246604668,-22.16023957798095
143,INTERNATIONAL PAPER,CHE,Shreveport,LA,O,"('Shreveport', 'LA')",32.5251516,-93.75017890000001,598.9538621000279,-128.68667485854118
144,INTERNATIONAL PAPER,CHE,Georgetown,SC,A,"('Georgetown', 'SC')",33.376834,-79.2944964,613.4475881120146,-40.893336551193784
145,GENERAL CABLE,CHE,Marshall,TX,R,"('Marshall', 'TX')",32.5448714,-94.3674184,619.0459197871514,-131.50397533262736
146,EXXON MOBIL,CHE,Baton Rouge,LA,A,"('Baton Rouge', 'LA')",30.458282899999997,-91.1403196,658.9948081126578,-110.20751920536293
147,DELIEK REFINING LTD.,CHE,Tyler,TX,A,"('Tyler', 'TX')",32.351260100000005,-95.3010624,663.4612806940303,-134.57013614989134
148,JOHNSON & JOHNSON,CHE,Skillman,NJ,A,"('Skillman', 'NJ')",40.4201165,-74.7146817,670.3918756857378,9.590765691004856
149,MARATHON OIL,CHE,Garyville,LA,A,"('Garyville', 'LA')",30.056034999999998,-90.6192554,676.7760724430882,-106.9574241591023
150,JOHNSON & JOHNSON,CHE,New Brunswick,NJ,R,"('New Brunswick', 'NJ')",40.4862157,-74.4518188,684.322592088655,9.946616859344356
151,PROCTOR & GAMBLE,CHE,Avenel,NJ,A,"('Avenel', 'NJ')",40.5803818,-74.28514690000002,693.2751788363556,10.466306256802712
152,SCHLUMBERGER,CHE,Broussard,LA,O,"('Broussard', 'LA')",30.147146000000003,-91.9612305,695.5589442077821,-113.52315685164112
153,TEXAS INSTRUMENTS,CHE,Dallas,TX,O,"('Dallas', 'TX')",32.780139899999995,-96.8004511,701.3424867814697,-141.6647294555222
154,TEXAS INSTRUMENTS,CHE,Dallas,TX,O,"('Dallas', 'TX')",32.780139899999995,-96.8004511,701.3424867814697,-141.6647294555222
155,SCHLUMBERGER,CHE,New Iberia,LA,A,"('New Iberia', 'LA')",30.0035365,-91.8187285,701.8771120799303,-112.5799899812695
156,BAKER HUGHES,CHE,Burleson,TX,R,"('Burleson', 'TX')",32.5420821,-97.32084920000001,734.5672964364006,-142.3892014552139
157,HALLIBURTON,CHE,Pampa,TX,A,"('Pampa', 'TX')",35.536155900000004,-100.9598709,793.650413293285,-164.2143979401562
158,EXXON MOBIL,CHE,Baytown,TX,A,"('Baytown', 'TX')",29.735504700000003,-94.9774274,800.2372356997463,-125.10932713495228
159,DOW CHEMICAL,CHE,"Deer Park,",TX,A,"('Deer Park,', 'TX')",29.7052284,-95.1238204,806.5435363491441,-125.572864828747
160,DOW CHEMICAL,CHE,Deer Park,TX,A,"('Deer Park', 'TX')",29.7052284,-95.1238204,806.5435363491441,-125.572864828747
161,BP,CHE,Hoston,TX,A,"('Hoston', 'TX')",29.760192699999998,-95.3693896,811.019937567938,-126.60953656459968
162,EXXON MOBIL,CHE,Houston,TX,R,"('Houston', 'TX')",29.760192699999998,-95.3693896,811.019937567938,-126.60953656459968
163,EXXON MOBIL,CHE,Houston,TX,A,"('Houston', 'TX')",29.760192699999998,-95.3693896,811.019937567938,-126.60953656459968
164,HALLIBURTON,CHE,Houston,TX,A,"('Houston', 'TX')",29.760192699999998,-95.3693896,811.019937567938,-126.60953656459968
165,INGENIA POLYMERS,CHE,Houston,TX,R,"('Houston', 'TX')",29.760192699999998,-95.3693896,811.019937567938,-126.60953656459968
166,CONOCOPHILLIPS,CHE,Houston,TX,A,"('Houston', 'TX')",29.760192699999998,-95.3693896,811.019937567938,-126.60953656459968
167,NALCO COMPANY,CHE,Houston,TX,R,"('Houston', 'TX')",29.760192699999998,-95.3693896,811.019937567938,-126.60953656459968
168,NALCO,CHE,Houston,TX,O,"('Houston', 'TX')",29.760192699999998,-95.3693896,811.019937567938,-126.60953656459968
169,INTEL,CHE,Hudson,MA,R,"('Hudson', 'MA')",42.39173599999999,-71.56613899999998,845.1950447662393,18.83952550432896
170,DOW CHEMICAL,CHE,Freeport,TX,A,"('Freeport', 'TX')",28.9541368,-95.3596617,858.4155444209179,-124.59034002430391
171,DOW CHEMICAL,CHE,Freeport,TX,R,"('Freeport', 'TX')",28.9541368,-95.3596617,858.4155444209179,-124.59034002430391
172,DOW CHEMICAL,CHE,Freeport,TX,A,"('Freeport', 'TX')",28.9541368,-95.3596617,858.4155444209179,-124.59034002430391
173,DOW CHEMICAL,CHE,Freeport,TX,A,"('Freeport', 'TX')",28.9541368,-95.3596617,858.4155444209179,-124.59034002430391
174,HALLIBURTON,CHE,Brighton,CO,A,"('Brighton', 'CO')",39.9852617,-104.82052829999999,927.9050765034692,172.249169951138
175,HALLIBURTON,CHE,Brighton,CO,A,"('Brighton', 'CO')",39.9852617,-104.82052829999999,927.9050765034692,172.249169951138
176,HALLIBURTON,CHE,Brighton,CO,A,"('Brighton', 'CO')",39.9852617,-104.82052829999999,927.9050765034692,172.249169951138
177,COLDCRETE,CHE,Colorado Springs,CO,A,"('Colorado Springs', 'CO')",38.8338816,-104.82136340000001,936.0835880942627,177.15751595802254
178,SCHLUMBERGER,CHE,Midland,TX,A,"('Midland', 'TX')",31.9973456,-102.0779146,972.7940473151643,-152.48305349735804
179,SCHLUMBERGER,CHE,Midland,TX,R,"('Midland', 'TX')",31.9973456,-102.0779146,972.7940473151643,-152.48305349735804
180,HALLIBURTON,CHE,Hobbs,NM,A,"('Hobbs', 'NM')",32.702611600000004,-103.13604029999999,996.326011004123,-156.89530738200358
181,HALLIBURTON,CHE,Williston,ND,R,"('Williston', 'ND')",48.1469683,-103.6179745,1004.9280628143416,138.13021637433678
182,HALLIBURTON,CHE,Williston,ND,R,"('Williston', 'ND')",48.1469683,-103.6179745,1004.9280628143416,138.13021637433678
183,HALLIBURTON,CHE,Williston,ND,A,"('Williston', 'ND')",48.1469683,-103.6179745,1004.9280628143416,138.13021637433678
184,HALLIBURTON,CHE,Farmington,NM,A,"('Farmington', 'NM')",36.72805830000001,-108.21868559999999,1148.0513123539686,-177.0913995799609
185,HALLIBURTON,CHE,Rock Springs,WY,R,"('Rock Springs', 'WY')",41.58746439999999,-109.2029043,1153.880942970439,165.70305034780776
186,BOSTIK,CHE,Temecula,CA,R,"('Temecula', 'CA')",33.4936391,-117.14836480000001,1697.7159292548504,-175.29981916785914
187,COOK MEDICAL,CHE,San Clemente,CA,A,"('San Clemente', 'CA')",33.4269728,-117.6119925,1724.126118924705,-175.51001029208282
188,HALLIBURTON,CHE,Bakersfield,CA,O,"('Bakersfield', 'CA')",35.3732921,-119.0187125,1751.3484778877691,179.24079543692196
189,CH2M HILL,CHE,Bellingham,WA,R,"('Bellingham', 'WA')",48.759552899999996,-122.4882249,1837.2895698293128,147.94374907569778
